snapshot_time_utc,game_name,stream_id,user_id,user_login,user_name,title,viewer_count,started_at,language,thumbnail_url,is_mature
2026-05-01_181607,Counter-Strike,317024127832,14371185,northernlion,Northernlion,it's the first of the month...so cache your dust and get up... | !prime !DemonBluff,11983,2026-05-01T16:00:25Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_northernlion-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,315961115222,103577259,jlcs2,jLcs2,🔴 4000 ELO FACEIT PLAYGROUND w/ lil pup @magilacs 🔴 !delay,6157,2026-05-01T15:42:07Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_jlcs2-{width}x{height}.jpg,True
2026-05-01_181607,Counter-Strike,315931968597,39154778,recrent,Recrent,ВОЗВРАЩАЮ 3000 ELO ПРИНАДЛЕЖАЩИЕ МНЕ ПО ПРАВУ // !pari !tg !мерч,5156,2026-05-01T13:15:35Z,ru,https://static-cdn.jtvnw.net/previews-ttv/live_user_recrent-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,319058672986,1370325422,nocriesof,nocriesof,FACEIT TOP 40 NA W/ @jasonr | !tg,2988,2026-05-01T14:58:38Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_nocriesof-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,316991395431,86131599,lol_nemesis,lol_nemesis,Variety time !korea !patreon !nord !discord,2775,2026-05-01T12:17:56Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_lol_nemesis-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,316994952935,126902046,lobanjicaa,Lobanjicaa,"LETS MAKE MONEY - $100 TIP FOR EVERY BIG WIN | CLAIM $60,000+ IN REWARDS ON MY !SITE | !rainbet !luxdrop !rain !dmarket",1917,2026-05-01T17:29:08Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_lobanjicaa-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,318385723484,95569482,wastzera,wastzera,FERIADAO DO WASTÃO! LOJA RENOVADA FARM10X E 4 FACAS HOJE! 🔥🔥 -> !keydrop !csgoskins !dm !pirate !neshastore !skinland,1408,2026-05-01T13:17:27Z,pt,https://static-cdn.jtvnw.net/previews-ttv/live_user_wastzera-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,316990531815,1435075684,bcgamemasters,BCGameMasters,BC Game Masters Season 2 EU Series 1 | Swiss 1-0 | SPARTA vs INOX Division [BO3] - !bc !link !site,1194,2026-05-01T10:50:08Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_bcgamemasters-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,317858442869,1081254490,vaderffps,vaderffps,🟢 (+18 ) PUG SEM PARAR COLA 🍀🍀🍀 |  ❗IHELLCASE ❗ CONTATO,1110,2026-05-01T11:04:57Z,pt,https://static-cdn.jtvnw.net/previews-ttv/live_user_vaderffps-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,315995429332,685910599,sn4wly,sn4wly,я рожден для 2000 elo /w only solo / !res !elo,1105,2026-05-01T18:00:00Z,ru,https://static-cdn.jtvnw.net/previews-ttv/live_user_sn4wly-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,317143187941,55898523,trilluxe,TrilluXe,🌵 TAG DER ARBEIT - 72/125 - PREM WINS FARMEN! 5W - 0D - 5L 🌵 !MORE,1026,2026-05-01T11:01:45Z,de,https://static-cdn.jtvnw.net/previews-ttv/live_user_trilluxe-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,316989597415,643050235,niro_csmoney,Niro_csmoney,Wir gehen FaceIT rein! Grind too 2500 elo,1024,2026-05-01T09:06:50Z,de,https://static-cdn.jtvnw.net/previews-ttv/live_user_niro_csmoney-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,315588959723,102302893,fenya,Fenya,Играем faceit !10 !tg !mycsgo !розыгрыш,969,2026-05-01T16:17:25Z,ru,https://static-cdn.jtvnw.net/previews-ttv/live_user_fenya-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,315994707412,914189479,watchfultvc,watchfulTVc,[RU] fnatic vs Lavked | ESL Challenger League | @PatrikBRN22,872,2026-05-01T16:42:28Z,ru,https://static-cdn.jtvnw.net/previews-ttv/live_user_watchfultvc-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,315994850644,656270879,m4ga,m4ga,🔴ПРОКАЧКИ ИНВЕНТАРЕЙ ЗРИТЕЛЕЙ + тест сайтов | !ggsel !розыгрыш !ковры !tg,849,2026-05-01T16:58:53Z,ru,https://static-cdn.jtvnw.net/previews-ttv/live_user_m4ga-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,317615731799,22336099,bt0tv,bt0tv,AO VIVO: 0 AO 20 // !SKINPLACE !CSGOSKINS !PIRATESWAP !GYMRATS,805,2026-05-01T14:26:30Z,pt,https://static-cdn.jtvnw.net/previews-ttv/live_user_bt0tv-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,317211474278,102886337,spinustv,SpinusTV,🔥DUO CS ΜΕ ΤΟΝ ΜΕΓΑΛΥΤΕΡΟ ΟΠΑΔΟ ΤΟΥ ΑΡΕΩΣ 🔥,796,2026-05-01T16:11:42Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_spinustv-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,316649579491,131415728,prcs,prcs,duoQ w/ @nopeej | 2K !leaderboard | COMPRO SKINS !skins | +8.000€ GIVEAWAY !csdrop !csgoskins !pirateswap,787,2026-05-01T13:02:36Z,pt,https://static-cdn.jtvnw.net/previews-ttv/live_user_prcs-{width}x{height}.jpg,True
2026-05-01_181607,Counter-Strike,317918470516,193639721,danoc0,danoc0,🟢 analise furia- R$ 4.00 em skins grátis - entre nos patros -> ❗KEYDROP❗PirateSwap ❗Neshastore❗Skinplace❗Curso ❗Faceit❗Drmouse❗Exitlag,767,2026-05-01T14:54:59Z,pt,https://static-cdn.jtvnw.net/previews-ttv/live_user_danoc0-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,315933323221,610837055,voitovichdm,voitovichdm,ВОССТАНАВЛИВАЮ ФОРМУ ПЕРЕД КАЛИБРОВКОЙ🥲no cam / БЕЗДОМНЫЙ🥲,743,2026-05-01T16:19:08Z,ru,https://static-cdn.jtvnw.net/previews-ttv/live_user_voitovichdm-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,315994936788,1300334004,j05k1y,j05k1y,🎁 зайди и дам подарок | Основа 👉 @joskiyokda,715,2026-05-01T17:06:31Z,ru,https://static-cdn.jtvnw.net/previews-ttv/live_user_j05k1y-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,315961588438,1277546565,zloydedoktv,ZloyDedoktv,ТРЕЙДИНГ С 100 ПЛЕЧОМ t.me/zloydedokstream | kick zloydedok |,708,2026-05-01T16:34:59Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_zloydedoktv-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,315994675284,1469812266,sonkingame,sonkingame,Влияем на судьбы,700,2026-05-01T16:39:22Z,ru,https://static-cdn.jtvnw.net/previews-ttv/live_user_sonkingame-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,317786427382,927819132,zsilvak,zsilvak,+18 subathon pocando #2!! |❗comandos ❗pix ❗discord,682,2026-05-01T11:28:19Z,pt,https://static-cdn.jtvnw.net/previews-ttv/live_user_zsilvak-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,319060114650,410558833,renyan,renyan,⚠️ ACCIDENTALLY WENT LIVE ON MAIN FOR A SECOND ⚠️ JUST WANTED TO SAY HI ⚠️ !csmoney !plushie,664,2026-05-01T17:50:24Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_renyan-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,315932507093,42080143,inet_saju,inet_saju,IDEALNY SKŁAD NA MAJÓWKĘ! | !csgoskins !pirateswap,639,2026-05-01T14:36:00Z,pl,https://static-cdn.jtvnw.net/previews-ttv/live_user_inet_saju-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,317209571942,112702339,d0cc_tv,d0cc_tv,"🔴PREMIER DEMON ROAD TO 35,000 RATING🔴| !dm | !giveaway | !hellcase | !skinswap",638,2026-05-01T13:23:49Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_d0cc_tv-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,317144607077,138537079,krat0ntv,krat0ntv,ALGO  - PsychoFace | NODWIN Clutch Series 8 Closed Qualifier | !tg 500000 РУБЛЕЙ ПОДНЯЛ НА СТАВКАХ,589,2026-05-01T13:30:51Z,ru,https://static-cdn.jtvnw.net/previews-ttv/live_user_krat0ntv-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,317205589990,148525388,pro_cast2,pro_cast2,Fnatic vs lavked 1-0 bo3 ESL Challenger League Season 51: Europe - Cup #4,569,2026-05-01T04:31:53Z,ru,https://static-cdn.jtvnw.net/previews-ttv/live_user_pro_cast2-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,317145628901,45921282,redcs,redcs,FACEIT 4K ELO CHALLENGE - DAY 7 ✨🇩🇪 21:30 BLAST WP ✨🇩🇪 BMI KAPITÄN !shirt IST DA✨🇩🇪 | !acezone !holy !rambo !csmoney !dm !skinclub,552,2026-05-01T15:06:15Z,de,https://static-cdn.jtvnw.net/previews-ttv/live_user_redcs-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,316633073764,255176033,shrcs,shrcs,🔴 NEW SEASON SAME JUNGLE !! 🔴| 3500$ shrcs.pt !comandos !discord,548,2026-05-01T14:54:28Z,pt,https://static-cdn.jtvnw.net/previews-ttv/live_user_shrcs-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,317209872358,1092550782,bcgameesports,BCGameEsports,BC Game Masters Season 2 EU Series 1 | Swiss 1-0 | SPARTA vs INOX Division  [BO3] - !bc !link !site,523,2026-05-01T13:53:25Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_bcgameesports-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,315994110804,75867063,hades1337,hades1337,Prem /w nawrot l 25s delay,508,2026-05-01T15:35:24Z,pl,https://static-cdn.jtvnw.net/previews-ttv/live_user_hades1337-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,315961206870,44241835,t0nse,t0nse,Dag 3 som fuldtid,416,2026-05-01T15:54:17Z,da,https://static-cdn.jtvnw.net/previews-ttv/live_user_t0nse-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,315933915733,15248492,worldedit,WorldEdit,Faceit 3200 elo !winline,400,2026-05-01T17:25:37Z,ru,https://static-cdn.jtvnw.net/previews-ttv/live_user_worldedit-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,316609405282,43045369,zorlakoka,zorlaKOKA,CS manhoso! :D,391,2026-05-01T17:52:34Z,pt,https://static-cdn.jtvnw.net/previews-ttv/live_user_zorlakoka-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,319166782427,908692806,wolfercs,WolferCS,🔴 CS GRINDINNN - !herowars ❤️ | 322/365 🔴 THANKS FOR 35K FOLLOWERS ❤️,389,2026-05-01T16:36:19Z,pl,https://static-cdn.jtvnw.net/previews-ttv/live_user_wolfercs-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,315933589461,133850478,tati,tati,♡ !tg !boosty,381,2026-05-01T16:50:25Z,ru,https://static-cdn.jtvnw.net/previews-ttv/live_user_tati-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,315528886355,861461450,daquintv,DaquinTV,🔷 Grind Premier Cs 🔷 CO SIĘ DZIEJE ZE SKINAMI W CS  🔷 Thanks for 30K Followers 💙,380,2026-05-01T16:35:59Z,pl,https://static-cdn.jtvnw.net/previews-ttv/live_user_daquintv-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,315589019115,1117142311,nybait,nybait,🟡 IL MIGLIOR GIOCATORE IN TUTTO TRANNE CHE IN COUNTER-STRIKE È DI NUOVO QUI 🟡,376,2026-05-01T16:36:11Z,it,https://static-cdn.jtvnw.net/previews-ttv/live_user_nybait-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,316606557794,42057144,cuddertv,CudderTV,GAME PAS CHILL AVANT LES BLAST RIVALS - 60/40 VALIDÉ MERCI🎯!Cudder !Subgoal !Vita,372,2026-05-01T12:50:37Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_cuddertv-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,315961856726,562269677,skinpro69,skinpro69,🔥ИГРАЕМ FACEIT 10 LVL🔥 РОЗЫГРЫШ НОЖА В ТГ!🔥,367,2026-05-01T17:04:02Z,ru,https://static-cdn.jtvnw.net/previews-ttv/live_user_skinpro69-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,317145991909,1259224949,johnnyspeeds,JohnnySpeeds,LIVE: Johnny Speeds vs. INFINITE | Esplay Elite Gaming Cup #1 | Groupstage | @kreativofc,366,2026-05-01T15:37:51Z,sv,https://static-cdn.jtvnw.net/previews-ttv/live_user_johnnyspeeds-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,317787140726,192180631,imicaelax,imicaelax,FELIZ DÍA PARA MI | subs del día 11/7 ⋆.🎀 ̊ | !skinclub | !csdrop | !pandastore | !waizowl,342,2026-05-01T14:59:49Z,es,https://static-cdn.jtvnw.net/previews-ttv/live_user_imicaelax-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,316972870247,31239503,eslcs,ESLCS,HIGHLIGHTS: NAVI vs FURIA - IEM Rio 2026,332,2026-04-29T20:57:28Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_eslcs-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,315933482453,950171045,bottegaboi_,bottegaboi_,67LIFESTYLE  !tg !gta5rp !spotify !ggsel !upgrader,326,2026-05-01T16:37:43Z,ru,https://static-cdn.jtvnw.net/previews-ttv/live_user_bottegaboi_-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,316994767335,90185887,synd1cat,Synd1caT,💀 L L L L L AURA  💀 | !tg !upgrader !ggdrop,313,2026-05-01T17:15:13Z,ru,https://static-cdn.jtvnw.net/previews-ttv/live_user_synd1cat-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,317146448741,858772270,zibert1715_,zibert1715_,МЕНЯ ОБМАНУЛ ФЕЙСИТ. ВОЗВРАЩАЮ 10ЛВЛ |!petuh !ggdrop,303,2026-05-01T16:14:34Z,ru,https://static-cdn.jtvnw.net/previews-ttv/live_user_zibert1715_-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,315994340820,624937212,g3ek4u,g3ek4u,Cтрах стрелять с AWP присутствует | !ggdrop !pituh,301,2026-05-01T16:02:51Z,ru,https://static-cdn.jtvnw.net/previews-ttv/live_user_g3ek4u-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,317788127862,53499600,sklcs,sklcs,supermatch faceitola !keydrop !pirateswap,296,2026-05-01T17:57:16Z,pt,https://static-cdn.jtvnw.net/previews-ttv/live_user_sklcs-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,315933154901,486026784,ar7hoe,ar7hoe,10lvl,296,2026-05-01T15:59:56Z,ru,https://static-cdn.jtvnw.net/previews-ttv/live_user_ar7hoe-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,317212136038,29515752,deadfox15,DeadFox15,CS🐺(Stream#525) !elado !csgofast !keydrop !keydropgiveaway,296,2026-05-01T17:02:24Z,hu,https://static-cdn.jtvnw.net/previews-ttv/live_user_deadfox15-{width}x{height}.jpg,True
2026-05-01_181607,Counter-Strike,315961766870,468427484,aidstarcs,aidstarcs,[UA] fnatic vs Lavked | ESL Challenger League S51 EU Cup 4 | BO3 | 🎙 @aidstarcs,295,2026-05-01T16:55:06Z,uk,https://static-cdn.jtvnw.net/previews-ttv/live_user_aidstarcs-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,317788134646,113696934,nqzfps,nqzfps,JOGANDO A NOVA CACHE NA FACEIT!,289,2026-05-01T17:58:22Z,pt,https://static-cdn.jtvnw.net/previews-ttv/live_user_nqzfps-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,317918089076,91762630,y4s_,y4s_,SORTEIO DE 7 FACAS HOJE😈😈😈 !form !g4 !forcedrop !form !nesha !youtube,279,2026-05-01T13:07:06Z,pt,https://static-cdn.jtvnw.net/previews-ttv/live_user_y4s_-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,319166728155,147734961,gamersclubcs,gamersclubcs,Odyssey Cup | Fase Suíça - Dia 2 | Gamdom Imperial x Fake do Biru | Fluxo W7M x LP | MD3,276,2026-05-01T16:29:55Z,pt,https://static-cdn.jtvnw.net/previews-ttv/live_user_gamersclubcs-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,315131149423,116640861,cispapa,CISpapa,G2 Esports - FaZe | BLAST Rivals Spring 2026 | !tg | !фри | @krat0ntv,271,2026-05-01T18:00:25Z,ru,https://static-cdn.jtvnw.net/previews-ttv/live_user_cispapa-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,317145026277,118007495,le0cs2,le0cs2,[AL/EN]🟢Astral vs Heroic Academy🟢Urime 1 maji xhemat🟢,265,2026-05-01T14:11:03Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_le0cs2-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,316649514467,73001035,lilyaang,LilYaang,STREAM MATINAL,264,2026-05-01T12:55:42Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_lilyaang-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,316994250983,770714714,templeader,templeader,CS2 // Уже лучше // пульс -> 45,259,2026-05-01T16:36:44Z,ru,https://static-cdn.jtvnw.net/previews-ttv/live_user_templeader-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,315571995241,103799456,foxzfoxzfoxz,foxzfoxzfoxz,act นี้ try hard 2,258,2026-05-01T16:32:05Z,th,https://static-cdn.jtvnw.net/previews-ttv/live_user_foxzfoxzfoxz-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,317860137973,161782199,santzincs,santzincs,"[+18 Lobby CS, Depois cassino ❗️Twin ❗Evoplay ❗Skinclub",249,2026-05-01T17:52:01Z,pt,https://static-cdn.jtvnw.net/previews-ttv/live_user_santzincs-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,316634094436,1117146806,ohneveltrix,ohneVeltrix,🎁 Excited for this beatiful day! 😤 Faceit tilt later 🎮 Maybe I’ll open a case too 🎁,246,2026-05-01T16:36:44Z,it,https://static-cdn.jtvnw.net/previews-ttv/live_user_ohneveltrix-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,317212214118,244628102,xmarjus,xMarjus,ITS FACEIT TIME !hunt !neptun Check out xMarjus.com🚀,239,2026-05-01T17:07:59Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_xmarjus-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,317918516724,163526114,xisterafps,XISTERAfps,"FERIADOU DE CRIA, BORA DE MUITA RESENHA! SUBATHON DIA 108",238,2026-05-01T15:06:48Z,pt,https://static-cdn.jtvnw.net/previews-ttv/live_user_xisterafps-{width}x{height}.jpg,True
2026-05-01_181607,Counter-Strike,315924960981,916795015,bubnilkin_,bubnilkin_,🔴 UP 10 LVL FACIET 🔴 САМЫЕ ДЕШЁВЫЕ СКИНЫ ЗА БАЛЛЫ 🔴 НАКЛЕЙКА ЗА ФОЛЛОУ,235,2026-04-30T14:43:56Z,ru,https://static-cdn.jtvnw.net/previews-ttv/live_user_bubnilkin_-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,316634747876,43300589,aliozor,ALIOZOR,37y mf,229,2026-05-01T17:37:03Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_aliozor-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,317209352678,249877505,rxiirl,RxiiRL,"TRAINING CHILL, 2VS2 CAUCASICO Y LUEGO COUNTER :D",216,2026-05-01T13:01:29Z,es,https://static-cdn.jtvnw.net/previews-ttv/live_user_rxiirl-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,317145991525,38009707,fribergcs,fribergCS,LIVE: Johnny Speeds vs. INFINITE | Esplay Elite Gaming Cup #1 | Groupstage | @kreativofc,213,2026-05-01T15:37:51Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_fribergcs-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,315994784596,1305248863,klsla,klsla,#faceit prem \ w,209,2026-05-01T16:51:44Z,ru,https://static-cdn.jtvnw.net/previews-ttv/live_user_klsla-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,316987155431,657644821,cs2_maincast,cs2_maincast,[UA] RERUN: BLAST Rivals Fort Worth 2026,207,2026-05-01T01:27:02Z,uk,https://static-cdn.jtvnw.net/previews-ttv/live_user_cs2_maincast-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,315993232596,880280523,bigbratik88,BIGBRATIK88,CS2 | Rust | Grand RP promo - biga,202,2026-05-01T13:37:09Z,ru,https://static-cdn.jtvnw.net/previews-ttv/live_user_bigbratik88-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,317859922293,191054479,imh0nda,imh0nda,⚙️👷🏻‍♂️🛠️🔧DIA DA TRABALHADOR(eu)🚜👷🚧🏗️ °‧ 𓆝 𓆟 𓆞 ·｡°‧ 𓆝 𓆟 𓆞 ·｡°‧ 𓆝 𓆟 𓆞 ·｡ !farmskins !uchallenger !JFX !sorteio !tradeit 83/?,201,2026-05-01T17:19:12Z,pt,https://static-cdn.jtvnw.net/previews-ttv/live_user_imh0nda-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,315994906580,96754854,stan1slawq,stan1slawq,СТРИМ ИЗ ШКОЛЫ ЗА ФОЛОУ ПЯТЕРКА EXTENDED НА ORLANDO !tg,180,2026-05-01T17:03:23Z,ru,https://static-cdn.jtvnw.net/previews-ttv/live_user_stan1slawq-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,316652140131,127545957,byr9_cs2,byr9_cs2,ZOTIX FACEIT PREMIUM w @esdxd + @xenjicsgo | 45 sec delay,172,2026-05-01T17:31:29Z,other,https://static-cdn.jtvnw.net/previews-ttv/live_user_byr9_cs2-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,316633699556,97647848,vectizz,VECTIZZ,👽 WAITING ROOM BLAST 👽 5 STACK FULL GRIND FACEIT TOP 1000 EU | NEW TUTO STUFF CACHE !cache | !csgoskins !maxesport !knify !refrag,172,2026-05-01T15:59:31Z,fr,https://static-cdn.jtvnw.net/previews-ttv/live_user_vectizz-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,315993778132,77744430,rosieriver,RosieRiver,CS2 piupiu,172,2026-05-01T14:52:54Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_rosieriver-{width}x{height}.jpg,True
2026-05-01_181607,Counter-Strike,317145212133,98006712,awzek,awzek,FACEIT FOMO PROC / POST BREAK GUIDE  !farmskins,171,2026-05-01T14:29:26Z,el,https://static-cdn.jtvnw.net/previews-ttv/live_user_awzek-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,315962281302,189406086,memsteel,memsteel,Устал... Плайтайм с Пирокинезисом и друзьями !РБК ИНТЕНСИВЫ,167,2026-05-01T17:52:09Z,ru,https://static-cdn.jtvnw.net/previews-ttv/live_user_memsteel-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,317787997942,601410710,zuzu_fpss,zuzu_fpss,🟢 Top 10  faceit SA rumo ao top 1 cola !comandos,166,2026-05-01T17:38:44Z,pt,https://static-cdn.jtvnw.net/previews-ttv/live_user_zuzu_fpss-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,315962074454,196344117,bymas,Bymas,FACEIT PLACEMENT MATCHES | !sign !csgofast !knock🥷,165,2026-05-01T17:29:34Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_bymas-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,317859158389,94391768,shz4tw,shz4tw,🟢 GRIND SUPERMATCH ❗csgoskins❗livepix,158,2026-05-01T14:49:34Z,pt,https://static-cdn.jtvnw.net/previews-ttv/live_user_shz4tw-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,315933303125,415665410,lewaaw,Lewaaw,😭😭 LVL9 PELAAJA 😭😭 BACK TO NOOB LVL 😭😭 MEKAANISUUS KADONNUT 😭😭 HOLDAAN ANGLEA KUNNES OLEN 10LVL 😭😭 !farm,157,2026-05-01T16:16:57Z,fi,https://static-cdn.jtvnw.net/previews-ttv/live_user_lewaaw-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,317859188597,405077244,apreciem,apreciem,🔴 LVL 20 GC JOGANDO COM O CHAT! ❗clashgg ❗discord❗pix ❗pc❗baiter ❗dotado,149,2026-05-01T14:57:04Z,pt,https://static-cdn.jtvnw.net/previews-ttv/live_user_apreciem-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,317918311668,153492604,luk4fps,luk4fps,🟢🔥 LOBBY COM O CHAT + SORTEIO DE 2 FACAS AMANHÃ!!!❗️CSGONET❗️nesha ❗️loja -> @luk4fps,148,2026-05-01T14:12:31Z,pt,https://static-cdn.jtvnw.net/previews-ttv/live_user_luk4fps-{width}x{height}.jpg,True
2026-05-01_181607,Counter-Strike,317859295093,1453629047,aaruxfps,Aaruxfps,"🟢 Faceit, gc? IDK cola | 15s Delay | !dixy !exitlag",146,2026-05-01T15:23:25Z,pt,https://static-cdn.jtvnw.net/previews-ttv/live_user_aaruxfps-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,316994309223,73426586,chocolate_puma,chocolate_puma,01.05 Święto Pracy // !ig !dc !tiktok !skiny !holy !risky,146,2026-05-01T16:41:55Z,pl,https://static-cdn.jtvnw.net/previews-ttv/live_user_chocolate_puma-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,315995177300,453075903,hatelife7,hatelife7,"3k Elo , Depression , Раздвоение личности , перепады настроения , hate life , онкология , ничего не ем",144,2026-05-01T17:32:48Z,ru,https://static-cdn.jtvnw.net/previews-ttv/live_user_hatelife7-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,315993875924,224664646,magilacs,MAGILAcs,3.6k elo faceit w @jlcs2 | I DO COACHING | !skinrave !clash !csbattle,144,2026-05-01T15:04:48Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_magilacs-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,317781379446,891524489,bobsiqueira,BobSiqueira,SUBATHOM DIA #2❗️CSGONET ❗️Insane ❗️SuperSkins,143,2026-04-30T20:54:26Z,pt,https://static-cdn.jtvnw.net/previews-ttv/live_user_bobsiqueira-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,317212476390,31410315,gejmzilla,gejmzilla,cscscscscscs,139,2026-05-01T17:27:34Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_gejmzilla-{width}x{height}.jpg,False
2026-05-01_181607,Counter-Strike,315933903061,1478753156,dosschannel11,dosschannel11,Скуф Пати,135,2026-05-01T17:23:52Z,ru,https://static-cdn.jtvnw.net/previews-ttv/live_user_dosschannel11-{width}x{height}.jpg,False
